Lat (DD),Long (DD),Depth
51.327327722,-003.499705911,-17.335
51.327326175,-003.499698864,-17.332
51.327327264,-003.499670789,-17.300
51.327325774,-003.499662080,-17.345
51.327325201,-003.499631427,-17.264
51.327324112,-003.499614352,-17.229
51.327319701,-003.499602550,-17.231
51.327318154,-003.499585475,-17.273
51.327317352,-003.499562213,-17.281
51.327316721,-003.499557744,-17.283
51.327318956,-003.499524398,-17.267
51.327316836,-003.499521877,-17.308
51.327324513,-003.499501652,-17.335
51.327327550,-003.499484062,-17.312
51.327326175,-003.499460513,-17.297
51.327323826,-003.499432782,-17.286
51.327324800,-003.499422698,-17.269
51.327326232,-003.499400639,-17.245
51.327327206,-003.499388034,-17.256
51.327323597,-003.499366835,-17.237
51.327321878,-003.499342369,-17.225
51.327326805,-003.499330395,-17.216
51.327325717,-003.499308565,-17.201
51.327325201,-003.499290631,-17.180
51.327323368,-003.499284157,-17.181
51.327327493,-003.499264046,-17.199
51.327326290,-003.499239581,-17.205
51.327326691,-003.499227033,-17.182
51.327322909,-003.499206235,-17.190
51.327325545,-003.499181254,-17.188
51.327327092,-003.499168534,-17.188
51.327326863,-003.499147793,-17.188
51.327325545,-003.499141834,-17.178
51.327316779,-003.499115306,-17.180
51.327321935,-003.499102988,-17.147
51.327326404,-003.499084023,-17.135
51.327327035,-003.499061792,-17.131
51.327317581,-003.499040363,-17.108
51.327319070,-003.499025123,-17.110
51.327320503,-003.499009997,-17.114
51.327321992,-003.498994068,-17.133
51.327320789,-003.498969145,-17.125
51.327320445,-003.498964504,-17.142
51.327327779,-003.498931501,-17.152
51.327317982,-003.498923423,-17.163
51.327327665,-003.498900905,-17.168
51.327320617,-003.498888873,-17.175
51.327326118,-003.498865955,-17.176
51.327326805,-003.498846990,-17.166
51.327322909,-003.498829859,-17.167
51.327317867,-003.498804362,-17.165
51.327322508,-003.498785454,-17.043
51.327321362,-003.498783793,-17.081
51.327320388,-003.498750217,-17.199
51.327323196,-003.498747926,-17.192
51.327323482,-003.498718075,-17.191
51.327323597,-003.498704782,-17.169
51.327317638,-003.498678712,-17.127
51.327319471,-003.498675217,-17.112
51.327320331,-003.498647429,-17.071
51.327320675,-003.498635110,-17.092
51.327316836,-003.498617692,-17.072
51.327325316,-003.498592081,-17.069
51.327316607,-003.498572715,-17.078
51.327317523,-003.498558678,-17.071
51.327320503,-003.498536447,-17.066
51.327325029,-003.498519659,-17.053
51.327327493,-003.498510893,-17.063
51.327321649,-003.498482532,-17.083
51.327327436,-003.498464942,-17.052
51.327327436,-003.498444430,-17.038
51.327324915,-003.498437554,-17.038
51.327324399,-003.498409308,-17.034
51.327323711,-003.498406787,-17.038
51.327319586,-003.498384384,-17.093
51.327323368,-003.498359116,-17.113
51.327318039,-003.498340094,-17.122
51.327322623,-003.498318379,-17.100
51.327319586,-003.498309728,-17.089
51.327326691,-003.498297294,-17.085
51.327319013,-003.498272657,-17.063
51.327321706,-003.498251916,-17.111
51.327318154,-003.498238566,-17.100
51.327327149,-003.498218169,-17.151
51.327322508,-003.498194506,-17.174
51.327324112,-003.498177374,-17.182
51.327320503,-003.498162936,-17.163
51.327324456,-003.498144372,-17.187
51.327327493,-003.498121912,-17.165
51.327326863,-003.498105124,-17.183
51.327320388,-003.498096816,-17.116
51.327325602,-003.498083008,-17.180
51.327319242,-003.498062668,-17.109
51.327320388,-003.498038375,-16.986
51.327323826,-003.498022618,-17.104
51.327324915,-003.497996663,-17.065
51.327325831,-003.497978386,-17.002
51.327326175,-003.497962171,-16.928
51.327325831,-003.497942118,-16.916
51.327325086,-003.497940399,-16.928
51.327319013,-003.497921892,-17.007
51.327317581,-003.497889406,-17.037
51.327322279,-003.497874566,-16.996
51.327318497,-003.497853940,-16.977
51.327322164,-003.497841736,-16.938
51.327316950,-003.497829875,-17.036
51.327318154,-003.497810910,-17.087
51.327323253,-003.497790227,-17.094
51.327326633,-003.497777564,-17.104
51.327325717,-003.497759172,-17.144
51.327318268,-003.497742728,-17.155
51.327326748,-003.497709153,-17.124
51.327323539,-003.497690475,-17.092
51.327321821,-003.497673859,-17.043
51.327322222,-003.497655925,-16.949
51.327319758,-003.497638507,-16.873
51.327319529,-003.497634268,-16.858
51.327325545,-003.497616048,-16.911
51.327325831,-003.497584306,-16.966
51.327326404,-003.497577717,-16.966
51.327326060,-003.497548095,-16.924
51.327320216,-003.497528213,-16.862
51.327321935,-003.497512743,-16.837
51.327318383,-003.497501685,-16.825
51.327317294,-003.497487820,-16.799
51.327321076,-003.497472865,-16.895
51.327316950,-003.497449030,-16.958
51.327317924,-003.497434936,-17.046
51.327327436,-003.497408981,-17.023
51.327326920,-003.497391047,-16.984
51.327325086,-003.497371395,-17.046
51.327323597,-003.497352315,-17.032
51.327316607,-003.497337189,-17.025
51.327320847,-003.497328480,-17.048
51.327319701,-003.497307911,-17.053
51.327324513,-003.497287628,-17.066
51.327326003,-003.497263220,-16.927
51.327327321,-003.497242422,-16.858
51.327327321,-003.497236348,-16.814
51.327324571,-003.497215550,-16.858
51.327319758,-003.497198189,-16.908
51.327317982,-003.497185069,-16.947
51.327320044,-003.497166104,-17.021
51.327317122,-003.497139175,-17.039
51.327318383,-003.497115397,-17.088
51.327317294,-003.497109782,-17.073
51.327317180,-003.497096088,-17.081
51.327316721,-003.497067670,-17.096
51.327324685,-003.497044408,-16.986
51.327321763,-003.497041314,-17.016
51.327318440,-003.497020286,-17.092
51.327316893,-003.496999717,-17.134
51.327318154,-003.496986539,-17.198
51.327322451,-003.496967574,-17.211
51.327316721,-003.496943682,-17.194
51.327327206,-003.496923227,-17.194
51.327325889,-003.496899335,-17.164
51.327324972,-003.496893490,-17.167
51.327327378,-003.496879911,-17.164
51.327323826,-003.496859170,-17.154
51.327316950,-003.496837971,-17.199
51.327317180,-003.496825881,-17.206
51.327323310,-003.496807146,-17.213
51.327327894,-003.501376713,-17.597
51.327330701,-003.501369895,-17.583
51.327327894,-003.501336664,-17.585
51.327329097,-003.501335976,-17.548
51.327334769,-003.501301369,-17.550
51.327333165,-003.501296786,-17.537
51.327334999,-003.501265502,-17.539
51.327329040,-003.501251980,-17.556
51.327335858,-003.501236969,-17.550
51.327327837,-003.501228145,-17.557
51.327339009,-003.501196518,-17.556
51.327332478,-003.501177267,-17.334
51.327335514,-003.501158302,-17.519
51.327330644,-003.501141056,-17.462
51.327336832,-003.501123122,-17.438
51.327331103,-003.501117966,-17.486
51.327337405,-003.501099173,-17.451
51.327338494,-003.501078833,-17.528
51.327328983,-003.501054310,-17.524
51.327336087,-003.501032194,-17.530
51.327327837,-003.501028011,-17.519
51.327332420,-003.501010250,-17.535
51.327335915,-003.500977706,-17.498
51.327338780,-003.500975815,-17.510
51.327330530,-003.500946250,-17.412
51.327336603,-003.500927113,-17.577
51.327338952,-003.500916227,-17.601
51.327337978,-003.500891418,-17.557
51.327332306,-003.500878469,-17.518
51.327328753,-003.500851540,-17.563
51.327335629,-003.500841227,-17.621
51.327328524,-003.500832804,-17.642
51.327333108,-003.500804328,-17.588
51.327333967,-003.500787827,-17.529
51.327333910,-003.500771899,-17.503
51.327334655,-003.500749038,-17.604
51.327331045,-003.500728985,-17.493
51.327333910,-003.500714661,-17.521
51.327334139,-003.500701597,-17.611
51.327337290,-003.500686700,-17.575
51.327338035,-003.500667105,-17.565
51.327334139,-003.500649802,-17.659
51.327327951,-003.500620294,-17.655
51.327337119,-003.500605283,-17.606
51.327329613,-003.500589584,-17.641
51.327337806,-003.500565004,-17.562
51.327335400,-003.500556639,-17.596
51.327337061,-003.500534122,-17.572
51.327338035,-003.500527189,-17.560
51.327331675,-003.500495504,-17.490
51.327329040,-003.500488743,-17.576
51.327328066,-003.500470065,-17.556
51.327334769,-003.500441933,-17.511
51.327338723,-003.500424343,-17.517
51.327335686,-003.500409102,-17.513
51.327338436,-003.500393575,-17.516
51.327338723,-003.500376386,-17.575
51.327337520,-003.500354843,-17.541
51.327337233,-003.500340519,-17.507
51.327334655,-003.500320122,-17.558
51.327332306,-003.500301787,-17.416
51.327328352,-003.500280072,-17.479
51.327337921,-003.500272853,-17.506
51.327333509,-003.500243575,-17.325
51.327338322,-003.500230912,-17.242
51.327337233,-003.500213895,-17.463
51.327329269,-003.500193498,-17.477
51.327338322,-003.500169720,-17.438
51.327337462,-003.500164449,-17.424
51.327338551,-003.500135228,-17.444
51.327338723,-003.500116149,-17.443
51.327330358,-003.500107039,-17.384
51.327332592,-003.500095293,-17.332
51.327330530,-003.500076500,-17.432
51.327338436,-003.500059140,-17.426
51.327339009,-003.500042237,-17.447
51.327336775,-003.500010438,-17.412
51.327335285,-003.500002302,-17.403
51.327337577,-003.499983624,-17.425
51.327329441,-003.499955950,-17.432
51.327337176,-003.499936126,-17.441
51.327332649,-003.499918536,-17.396
51.327330587,-003.499907420,-17.376
51.327328753,-003.499897050,-17.342
51.327331962,-003.499878085,-17.367
51.327338895,-003.499847604,-17.374
51.327335572,-003.499827607,-17.349
51.327334712,-003.499820331,-17.325
51.327337692,-003.499796438,-17.307
51.327337061,-003.499775182,-17.270
51.327339009,-003.499771916,-17.272
51.327336603,-003.499752034,-17.326
51.327337692,-003.499721897,-17.334
51.327334655,-003.499706942,-17.265
51.327334540,-003.499688207,-17.260
51.327335514,-003.499682076,-17.240
51.327338322,-003.499665002,-17.211
51.327333452,-003.499636583,-17.213
51.327328639,-003.499622546,-17.233
51.327329957,-003.499610055,-17.276
51.327330931,-003.499584043,-17.284
51.327329212,-003.499570865,-17.302
51.327331618,-003.499544623,-17.309
51.327335285,-003.499536373,-17.299
51.327337462,-003.499507725,-17.299
51.327336660,-003.499503199,-17.298
51.327337176,-003.499471113,-17.291
51.327337806,-003.499451862,-17.176
51.327337290,-003.499449684,-17.170
51.327338035,-003.499426709,-17.248
51.327335801,-003.499401842,-17.217
51.327338952,-003.499378752,-17.228
51.327338551,-003.499361793,-17.220
51.327338780,-003.499345234,-17.206
51.327335457,-003.499326900,-17.189
51.327332420,-003.499312977,-17.157
51.327333967,-003.499300601,-17.178
51.327338780,-003.499288339,-17.170
51.327335171,-003.499266281,-17.198
51.327329154,-003.499235627,-17.201
51.327331618,-003.499217006,-17.141
51.327338436,-003.499210417,-17.158
51.327332019,-003.499194718,-17.159
51.327338666,-003.499165612,-17.177
51.327338608,-003.499147506,-17.131
51.327337462,-003.499141204,-17.160
51.327338494,-003.499122067,-17.148
51.327336660,-003.499091127,-17.134
51.327337863,-003.499079324,-17.112
51.327331561,-003.499066089,-17.104
51.327328983,-003.499054401,-17.110
51.327335801,-003.499019622,-17.129
51.327335514,-003.499017388,-17.136
51.327338895,-003.498986792,-17.139
51.327335801,-003.498971952,-17.140
51.327333795,-003.498963644,-17.132
51.327338952,-003.498941299,-17.121
51.327332306,-003.498927204,-17.156
51.327337749,-003.498906463,-17.156
51.327338494,-003.498882628,-17.153
51.327329613,-003.498859194,-17.167
51.327332191,-003.498848594,-17.166
51.327329613,-003.498835588,-17.179
51.327328811,-003.498804591,-17.170
51.327328352,-003.498787517,-17.177
51.327330415,-003.498776917,-17.201
51.327338837,-003.498753770,-17.175
51.327331332,-003.498738128,-17.151
51.327330644,-003.498714178,-17.191
51.327328352,-003.498706157,-17.168
51.327329556,-003.498679171,-17.180
51.327338093,-003.498669144,-17.153
51.327338379,-003.498643418,-17.109
51.327338150,-003.498639178,-17.086
51.327333394,-003.498620729,-17.092
51.327328983,-003.498589044,-17.093
51.327330243,-003.498578101,-17.084
51.327336947,-003.498552604,-17.079
51.327338666,-003.498538109,-17.070
51.327329785,-003.498528082,-16.947
51.327336603,-003.498510148,-17.027
51.327334655,-003.498484995,-17.039
51.327331389,-003.498475484,-16.902
51.327328639,-003.498451134,-17.014
51.327328295,-003.498431538,-17.029
51.327329613,-003.498417501,-17.013
51.327331332,-003.498396531,-17.090
51.327329498,-003.498388337,-17.107
51.327334941,-003.498367539,-17.124
51.327338551,-003.498339178,-17.117
51.327338837,-003.498325140,-17.107
51.327334082,-003.498304571,-17.089
51.327332707,-003.498299013,-17.086
51.327328581,-003.498278272,-17.116
51.327331389,-003.498251057,-17.171
51.327337806,-003.498239196,-17.004
51.327328983,-003.498216221,-17.113
51.327336431,-003.498194448,-17.072
51.327334540,-003.498175140,-17.182
51.327334311,-003.498160128,-17.160
51.327328295,-003.498154169,-17.170
51.327332306,-003.498122485,-17.160
51.327328180,-003.498103234,-17.126
51.327332764,-003.498086962,-17.036
51.327338322,-003.498077909,-17.140
51.327329269,-003.498051266,-17.126
51.327330587,-003.498040953,-17.107
51.327338551,-003.498024910,-16.998
51.327335285,-003.498002679,-17.085
51.327332478,-003.497976896,-17.051
51.327332019,-003.497965437,-16.968
51.327328410,-003.497944009,-16.933
51.327337405,-003.497935128,-16.726
51.327336603,-003.497917653,-16.920
51.327336546,-003.497904876,-17.002
51.327328581,-003.497877144,-17.036
51.327328983,-003.497862706,-17.062
51.327327951,-003.497846491,-17.048
51.327338379,-003.497816010,-17.119
51.327339009,-003.497813317,-17.056
51.327335285,-003.497792232,-16.985
51.327335514,-003.497773897,-16.999
51.327336546,-003.497761178,-17.020
51.327333566,-003.497725712,-16.993
51.327338322,-003.497710471,-16.891
51.327338666,-003.497700673,-16.912
51.327334941,-003.497675177,-16.826
51.327338093,-003.497671109,-16.830
51.327336947,-003.497652373,-16.872
51.327336145,-003.497619142,-16.812
51.327336717,-003.497601036,-16.845
51.327338207,-003.497599317,-16.828
51.327334655,-003.497577316,-16.929
51.327337978,-003.497549756,-16.897
51.327336889,-003.497532052,-16.852
51.327337978,-003.497518931,-16.789
51.327337806,-003.497502888,-16.845
51.327338952,-003.497486158,-16.857
51.327338723,-003.497470860,-16.832
51.327337863,-003.497453213,-16.930
51.327333509,-003.497421242,-17.011
51.327337978,-003.497403136,-16.897
51.327336832,-003.497388182,-16.777
51.327332134,-003.497381364,-16.937
51.327336030,-003.497363889,-17.038
51.327330071,-003.497335986,-17.059
51.327338035,-003.497320974,-17.036
51.327337290,-003.497302296,-16.977
51.327338436,-003.497278805,-16.924
51.327336717,-003.497267575,-16.821
51.327327894,-003.497249355,-16.778
51.327329957,-003.497227238,-16.840
51.327331790,-003.497220477,-16.880
51.327337233,-003.497204091,-16.980
51.327330071,-003.497183980,-17.022
51.327329899,-003.497159629,-17.084
51.327333853,-003.497145363,-17.110
51.327329613,-003.497125710,-17.123
51.327338494,-003.497100214,-17.025
51.327338150,-003.497087494,-17.052
51.327338952,-003.497077353,-17.050
51.327337290,-003.497043147,-17.050
51.327329326,-003.497036157,-17.113
51.327337176,-003.497022406,-17.204
51.327337978,-003.496999488,-17.219
51.327335686,-003.496971069,-17.221
51.327332420,-003.496966313,-17.214
51.327329040,-003.496936233,-17.198
51.327330186,-003.496927524,-17.179
51.327331274,-003.496902715,-17.135
51.327329899,-003.496895381,-17.149
51.327329040,-003.496877161,-17.162
51.327328123,-003.496860144,-17.214
51.327328581,-003.496837856,-17.246
51.327328581,-003.496811328,-17.217
51.327338035,-003.496798379,-17.216
51.327338207,-003.496787665,-17.226
51.327340384,-003.501367202,-17.578
51.327347604,-003.501348581,-17.559
51.327347317,-003.501335174,-17.584
51.327342848,-003.501301427,-17.559
51.327340213,-003.501297359,-17.548
51.327347833,-003.501278050,-17.540
51.327345255,-003.501254444,-17.517
51.327348234,-003.501244417,-17.502
51.327350182,-003.501215598,-17.549
51.327350297,-003.501195773,-17.442
51.327346286,-003.501183283,-17.444
51.327348807,-003.501170391,-17.411
51.327343822,-003.501147702,-17.358
51.327339239,-003.501136071,-17.426
51.327342046,-003.501114413,-17.355
51.327349380,-003.501098600,-17.505
51.327349494,-003.501081124,-17.464
51.327345942,-003.501050872,-17.422
51.327341989,-003.501046747,-17.428
51.327348578,-003.501024917,-17.514
51.327344223,-003.501006754,-17.503
51.327343421,-003.500982289,-17.497
51.327341473,-003.500967908,-17.562
51.327348750,-003.500944990,-17.589
51.327345083,-003.500937713,-17.551
51.327339926,-003.500906200,-17.526
51.327340957,-003.500895887,-17.539
51.327346171,-003.500883339,-17.593
51.327347833,-003.500859963,-17.516
51.327343822,-003.500843118,-17.555
51.327347489,-003.500815558,-17.558
51.327344510,-003.500801063,-17.561
51.327341015,-003.500784218,-17.606
51.327339124,-003.500775681,-17.624
51.327344682,-003.500749840,-17.616
51.327341473,-003.500742334,-17.578
51.327348750,-003.500715692,-17.585
51.327344281,-003.500691971,-17.588
51.327345598,-003.500671918,-17.593
51.327342161,-003.500671173,-17.560
51.327349896,-003.500653411,-17.596
51.327344682,-003.500633415,-17.598
51.327348750,-003.500615596,-17.637
51.327349781,-003.500597949,-17.636
51.327348692,-003.500569473,-17.574
51.327345598,-003.500548617,-17.596
51.327339468,-003.500532861,-17.574
51.327345083,-003.500515902,-17.597
51.327345426,-003.500504385,-17.592
51.327345197,-003.500488113,-17.592
51.327349552,-003.500463934,-17.572
51.327339926,-003.500443537,-17.552
51.327350297,-003.500421192,-17.529
51.327342619,-003.500414316,-17.515
51.327339525,-003.500398617,-17.517
51.327345770,-003.500384236,-17.526
51.327344166,-003.500356333,-17.536
51.327346630,-003.500335248,-17.561
51.327345484,-003.500328430,-17.551
51.327349724,-003.500297375,-17.555
51.327341015,-003.500280473,-17.488
51.327349437,-003.500261623,-17.475
51.327345255,-003.500247012,-17.425
51.327341588,-003.500231714,-17.183
51.327343593,-003.500220484,-17.446
51.327349208,-003.500186909,-17.424
51.327341702,-003.500170064,-17.380
51.327341874,-003.500156313,-17.383
51.327346114,-003.500136603,-17.420
51.327349552,-003.500116321,-17.403
51.327348463,-003.500098101,-17.325
51.327347604,-003.500092371,-17.338
51.327349323,-003.500074552,-17.403
51.327350182,-003.500056619,-17.426
51.327342504,-003.500040289,-17.436
51.327341015,-003.500012730,-17.420
51.327349838,-003.499993822,-17.418
51.327349380,-003.499976061,-17.403
51.327339296,-003.499967123,-17.434
51.327348807,-003.499938360,-17.403
51.327346286,-003.499925067,-17.385
51.327346114,-003.499905701,-17.344
51.327350067,-003.499883757,-17.304
51.327350182,-003.499879059,-17.324
51.327349036,-003.499852646,-17.322
51.327347489,-003.499842791,-17.317
51.327345713,-003.499812481,-17.317
51.327343249,-003.499793860,-17.299
51.327339754,-003.499776156,-17.259
51.327341416,-003.499756618,-17.252
51.327344452,-003.499755014,-17.309
51.327342447,-003.499723100,-17.318
51.327344682,-003.499701786,-17.291
51.327342619,-003.499691243,-17.241
51.327344739,-003.499671133,-17.204
51.327346286,-003.499661965,-17.248
51.327339983,-003.499639276,-17.272
51.327339926,-003.499618936,-17.285
51.327347260,-003.499610170,-17.302
51.327343708,-003.499588226,-17.292
51.327340098,-003.499566854,-17.318
51.327343478,-003.499548348,-17.328
51.327340270,-003.499526117,-17.330
51.327339926,-003.499506293,-17.276
51.327339296,-003.499501709,-17.287
51.327348635,-003.499469337,-17.215
51.327348578,-003.499455127,-17.192
51.327349036,-003.499439944,-17.186
51.327349494,-003.499419891,-17.198
51.327348463,-003.499396571,-17.183
51.327349724,-003.499393133,-17.103
51.327347776,-003.499373424,-17.178
51.327345541,-003.499343229,-17.189
51.327348635,-003.499341281,-17.175
51.327339181,-003.499308737,-17.174
51.327346973,-003.499289084,-17.175
51.327349093,-003.499283068,-17.152
51.327349781,-003.499269776,-17.143
51.327347833,-003.499238893,-17.143
51.327349838,-003.499227721,-17.121
51.327349437,-003.499205146,-17.114
51.327349609,-003.499189504,-17.084
51.327346687,-003.499172659,-17.099
51.327348921,-003.499159596,-17.110
51.327348119,-003.499134615,-17.112
51.327344682,-003.499111697,-17.125
51.327344682,-003.499091013,-17.095
51.327348406,-003.499088836,-17.075
51.327341530,-003.499071933,-17.118
51.327345598,-003.499048900,-17.098
51.327342848,-003.499034118,-17.109
51.327348177,-003.499012002,-17.109
51.327348463,-003.498988052,-17.111
51.327345197,-003.498975734,-17.088
51.327350125,-003.498951154,-17.088
51.327342963,-003.498938835,-17.097
51.327345885,-003.498927605,-17.111
51.327343765,-003.498908583,-17.138
51.327340327,-003.498890936,-17.162
51.327349724,-003.498866929,-17.191
51.327349953,-003.498839943,-17.197
51.327339468,-003.498837880,-17.194
51.327346916,-003.498805050,-17.188
51.327343822,-003.498801096,-17.210
51.327342161,-003.498767693,-17.193
51.327340957,-003.498762020,-17.183
51.327340671,-003.498745691,-17.169
51.327347661,-003.498714866,-17.156
51.327349151,-003.498703636,-17.143
51.327350010,-003.498689140,-17.110
51.327347489,-003.498662211,-17.148
51.327349093,-003.498654476,-17.105
51.327349323,-003.498637689,-17.113
51.327341473,-003.498621245,-17.126
51.327343249,-003.498593628,-17.125
51.327340957,-003.498585779,-17.090
51.327341129,-003.498552490,-17.082
51.327347489,-003.498537650,-17.057
51.327343364,-003.498515992,-17.042
51.327339181,-003.498504648,-17.048
51.327349265,-003.498480297,-17.056
51.327340384,-003.498467119,-17.053
51.327339468,-003.498461218,-17.069
51.327341015,-003.498440477,-17.107
51.327347145,-003.498414178,-16.956
51.327345598,-003.498391489,-17.114
51.327340384,-003.498387134,-17.110
51.327350010,-003.498365018,-17.106
51.327343879,-003.498336943,-17.111
51.327342734,-003.498335740,-17.105
51.327347776,-003.498316947,-17.148
51.327347432,-003.498288299,-17.197
51.327340327,-003.498274376,-17.164
51.327344567,-003.498248937,-17.091
51.327347546,-003.498232550,-17.174
51.327340499,-003.498227050,-17.101
51.327347947,-003.498204704,-17.110
51.327348864,-003.498177145,-17.056
51.327348807,-003.498157951,-17.142
51.327350182,-003.498138929,-17.120
51.327343364,-003.498122600,-17.151
51.327350010,-003.498111198,-17.063
51.327349666,-003.498101343,-17.161
51.327349609,-003.498074070,-17.130
51.327340499,-003.498054819,-17.071
51.327344911,-003.498031270,-17.079
51.327342734,-003.498020097,-17.081
51.327348635,-003.497997637,-17.051
51.327350125,-003.497979131,-17.024
51.327347546,-003.497961140,-16.994
51.327343364,-003.497944639,-16.952
51.327339754,-003.497923726,-16.899
51.327339239,-003.497915475,-16.868
51.327339124,-003.497902641,-16.988
51.327349380,-003.497886999,-17.067
51.327344739,-003.497856690,-16.946
51.327340556,-003.497850387,-17.064
51.327342218,-003.497824604,-17.111
51.327345541,-003.497807129,-17.023
51.327340098,-003.497787362,-16.884
51.327345770,-003.497769829,-17.015
51.327347833,-003.497747198,-16.959
51.327348921,-003.497726972,-16.955
51.327341473,-003.497715284,-16.888
51.327339640,-003.497705372,-16.876
51.327341530,-003.497686808,-16.801
51.327345656,-003.497654837,-16.835
51.327350239,-003.497645383,-16.797
51.327347375,-003.497619485,-16.765
51.327347890,-003.497608886,-16.745
51.327343822,-003.497596395,-16.748
51.327349953,-003.497581212,-16.835
51.327346114,-003.497549298,-16.814
51.327348979,-003.497531765,-16.857
51.327340384,-003.497516124,-16.799
51.327339525,-003.497502831,-16.780
51.327350010,-003.497477678,-16.748
51.327341473,-003.497468683,-16.803
51.327342332,-003.497454760,-16.949
51.327350182,-003.497423648,-16.951
51.327349666,-003.497403079,-16.823
51.327339181,-003.497386234,-16.824
51.327341301,-003.497381479,-16.837
51.327349666,-003.497365436,-16.921
51.327348979,-003.497346242,-16.915
51.327348578,-003.497318511,-16.991
51.327350297,-003.497297197,-16.931
51.327341301,-003.497276284,-16.896
51.327339926,-003.497258866,-16.816
51.327343536,-003.497242193,-16.819
51.327340671,-003.497239958,-16.848
51.327341530,-003.497218358,-16.899
51.327342218,-003.497199106,-16.970
51.327348119,-003.497169542,-17.034
51.327346400,-003.497167307,-17.053
51.327349036,-003.497136768,-17.120
51.327345828,-003.497123590,-17.083
51.327341072,-003.497100787,-16.992
51.327341244,-003.497091562,-16.934
51.327339468,-003.497075003,-17.045
51.327339468,-003.497046184,-17.043
51.327341129,-003.497038793,-17.016
51.327345083,-003.497023666,-17.203
51.327341244,-003.497003785,-17.205
51.327340499,-003.496977887,-17.231
51.327345369,-003.496969694,-17.219
51.327346744,-003.496941046,-17.210
51.327341473,-003.496917612,-17.230
51.327342161,-003.496902257,-17.146
51.327339296,-003.496897902,-17.145
51.327344968,-003.496879854,-17.227
51.327347833,-003.496857108,-17.282
51.327349323,-003.496837684,-17.285
51.327349552,-003.496810927,-17.237
51.327347375,-003.496794827,-17.202
51.327344051,-003.496789556,-17.200
51.327349953,-003.496772997,-17.208
51.327353391,-003.501360098,-17.584
51.327360151,-003.501341820,-17.550
51.327360209,-003.501330934,-17.560
51.327360724,-003.501314662,-17.564
51.327351443,-003.501293978,-17.508
51.327359235,-003.501271862,-17.516
51.327350411,-003.501251694,-17.394
51.327358433,-003.501230323,-17.534
51.327361183,-003.501215139,-17.465
51.327352359,-003.501205915,-17.469
51.327360381,-003.501175720,-17.444
51.327359177,-003.501161682,-17.449
51.327357516,-003.501148160,-17.439
51.327354307,-003.501129769,-17.461
51.327361297,-003.501111892,-17.480
51.327351786,-003.501094302,-17.484
51.327350468,-003.501080036,-17.497
51.327352187,-003.501061415,-17.455
51.327355568,-003.501044684,-17.507
51.327360323,-003.501015005,-17.497
51.327357000,-003.501001827,-17.407
51.327354365,-003.500982003,-17.548
51.327359292,-003.500973122,-17.545
51.327356083,-003.500947052,-17.532
51.327359865,-003.500938458,-17.537
51.327360667,-003.500906430,-17.505
51.327360209,-003.500903565,-17.535
51.327351443,-003.500870391,-17.586
51.327351099,-003.500864546,-17.551
51.327354135,-003.500849649,-17.613
51.327361125,-003.500819684,-17.614
51.327352760,-003.500802610,-17.587
51.327361183,-003.500791437,-17.589
51.327359235,-003.500776712,-17.582
51.327354651,-003.500747778,-17.538
51.327354078,-003.500741360,-17.600
51.327350812,-003.500717697,-17.555
51.327357516,-003.500700852,-17.604
51.327359808,-003.500673866,-17.603
51.327361297,-003.500667162,-17.555
51.327354938,-003.500644817,-17.499
51.327361240,-003.500634962,-17.590
51.327360438,-003.500612674,-17.566
51.327352646,-003.500583167,-17.635
51.327359636,-003.500567009,-17.523
51.327350526,-003.500557613,-17.584
51.327360610,-003.500540882,-17.577
51.327360438,-003.500510229,-17.569
51.327360839,-003.500509542,-17.540
51.327360782,-003.500479175,-17.569
51.327356828,-003.500457288,-17.534
51.327354708,-003.500442105,-17.481
51.327359464,-003.500421879,-17.523
51.327355625,-003.500418499,-17.534
51.327350640,-003.500392773,-17.518
51.327359006,-003.500368709,-17.532
51.327358547,-003.500366130,-17.535
51.327361125,-003.500344415,-17.503
51.327359521,-003.500315252,-17.534
51.327360323,-003.500302532,-17.532
51.327359006,-003.500278067,-17.487
51.327356828,-003.500271707,-17.429
51.327357860,-003.500253143,-17.466
51.327351213,-003.500232001,-17.479
51.327351786,-003.500217161,-17.417
51.327352073,-003.500188284,-17.447
51.327360266,-003.500184445,-17.445
51.327355281,-003.500160095,-17.440
51.327361240,-003.500133108,-17.417
51.327356714,-003.500116378,-17.358
51.327360209,-003.500114430,-17.335
51.327351614,-003.500092944,-17.313
51.327361068,-003.500072203,-17.374
51.327358719,-003.500060515,-17.381
51.327360610,-003.500042065,-17.429
51.327360381,-003.500022413,-17.412
51.327360209,-003.499999265,-17.202
51.327360495,-003.499975373,-17.367
51.327360495,-003.499970961,-17.406
51.327360151,-003.499936870,-17.398
51.327360954,-003.499927302,-17.368
51.327359980,-003.499906274,-17.366
51.327353104,-003.499882382,-17.159
51.327353562,-003.499879804,-17.227
51.327355339,-003.499858948,-17.312
51.327361068,-003.499834540,-17.309
51.327361355,-003.499812768,-17.289
51.327350812,-003.499794834,-17.281
51.327351500,-003.499784120,-17.287
51.327354594,-003.499770827,-17.269
51.327360323,-003.499753753,-17.279
51.327353219,-003.499726939,-17.266
51.327358547,-003.499701958,-17.275
51.327360381,-003.499698577,-17.235
51.327352531,-003.499681388,-17.254
51.327359177,-003.499663627,-17.295
51.327350411,-003.499644490,-17.316
51.327359922,-003.499615957,-17.291
51.327352015,-003.499605300,-17.283
